,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Clusters,Total_Promos
1482,0,19414,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,34,32,1,1,3,1,2,0
1483,1,19107,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,35,46,1,1,3,1,2,0
1484,0,75484,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,39,1159,1,1,3,1,0,0
1485,2,70379,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,39,860,0,1,2,1,0,0
1486,2,79419,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,45,1631,1,0,2,0,3,0
1487,2,64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,69,444,1,3,5,1,0,1
1488,1,76998,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,60,1910,1,1,3,1,0,1
1489,2,49854,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,43,380,1,1,3,1,0,0
1490,2,60585,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,44,736,1,2,4,1,0,0
1491,2,42873,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,65,269,0,2,3,1,1,0
1492,1,87679,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,27,2524,1,0,2,0,3,3
1493,1,57867,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,37,612,1,1,3,1,0,0
1494,1,35765,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,25,75,1,1,3,1,2,0
1495,1,65492,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,56,1045,1,0,2,0,3,0
1496,1,32952,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,38,55,0,1,2,1,2,0
1497,2,53374,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,46,1064,1,1,3,1,0,1
1498,1,71706,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,56,1443,1,1,3,1,0,0
1499,1,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,27,1366,1,0,2,0,3,0
1500,2,53253,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,40,436,1,2,4,1,0,0
1501,0,31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,42,38,0,1,2,1,2,0
1502,1,42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,38,436,1,1,3,1,2,0
1503,2,54108,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,42,747,1,2,4,1,0,0
1504,2,49667,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,60,1396,0,0,1,0,3,1
1505,2,63206,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,41,928,1,0,2,0,2,1
1506,2,57136,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,43,642,1,2,4,1,0,0
1507,0,46772,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,40,1048,1,1,3,1,0,1
1508,2,78931,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,44,943,1,0,2,0,3,0
1509,1,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,57,907,1,1,3,1,0,0
1510,1,84219,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,27,1198,1,0,2,0,3,0
1511,2,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,40,120,0,2,3,1,1,0
1512,1,73538,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,50,1658,1,1,3,1,0,0
1513,1,79529,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,29,1638,1,0,2,0,3,0
1514,0,20981,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,38,73,1,0,2,0,2,0
1515,1,51766,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,35,275,0,1,2,1,2,0
1516,1,55759,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,53,854,1,1,3,1,0,0
1517,1,33039,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,37,78,1,1,3,1,2,0
1518,2,37787,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,43,106,1,1,3,1,2,0
1519,1,27242,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,45,106,0,1,2,1,2,0
1520,2,87188,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,32,1923,0,0,1,0,3,0
1521,1,69930,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,44,1662,1,0,2,0,3,0
1522,1,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,39,84,0,1,2,1,2,0
1523,2,37401,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,42,48,1,1,3,1,2,0
1524,1,3502,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,42,5,0,1,2,1,2,0
1525,1,58597,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,39,733,1,2,4,1,0,0
1526,2,82032,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,67,1234,0,0,1,0,3,0
1527,1,28087,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,57,112,1,2,4,1,1,0
1528,2,74004,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,28,1658,0,0,1,0,3,2
1529,1,19740,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,55,55,1,1,3,1,1,0
1530,0,57036,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,40,1513,1,1,3,1,0,1
1531,0,53083,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,57,271,1,2,4,1,0,1
1532,2,69283,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,40,904,1,1,3,1,0,0
1533,2,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,40,120,0,2,3,1,1,0
1534,0,23331,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,27,103,1,1,3,1,2,0
1535,0,23331,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,27,269,0,1,2,1,2,0
1536,1,9255,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,26,22,0,1,2,1,2,0
1537,2,67786,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,56,1156,0,0,1,0,3,0
1538,2,71969,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,44,1086,1,1,3,1,0,1
1539,2,59235,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,48,1128,0,1,2,1,0,0
1540,1,31928,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,26,72,1,1,3,1,2,0
1541,2,74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,54,964,1,2,4,1,0,0
1542,1,65819,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,37,1383,1,0,2,0,3,0
1543,2,51411,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,62,18,0,3,4,1,1,0
1544,1,51983,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,51,793,0,1,2,1,0,0
1545,2,42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,29,100,1,1,3,1,2,0
1546,0,30390,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,28,80,1,0,2,0,2,0
1547,1,30983,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,52,167,0,0,1,0,2,0
1548,1,66033,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,58,677,0,1,2,1,0,0
1549,0,37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,40,23,1,2,4,1,1,0
1550,2,57530,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,64,92,0,1,2,1,0,0
1551,0,76800,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,50,641,1,0,2,0,3,0
1552,1,63943,0,1,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,59,1106,1,1,3,1,0,0
1553,1,76081,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,53,1033,1,0,2,0,3,1
1554,1,67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,41,1174,1,1,3,1,0,0
1555,2,37054,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,48,25,1,2,4,1,1,0
1556,2,47175,1,1,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,53,240,1,2,4,1,0,1
1557,1,31859,1,0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,39,20,0,1,2,1,2,0
1558,1,27215,2,1,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,54,102,0,3,4,1,1,0
1559,2,70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,39,1034,0,1,2,1,0,0
1560,1,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,32,156,1,1,3,1,2,0
1561,2,49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,39,458,1,2,4,1,0,0
1562,1,24645,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,27,17,1,1,3,1,2,0
1563,1,79865,0,1,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,61,792,0,1,2,1,0,0
1564,1,44322,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,30,92,1,1,3,1,2,0
1565,1,47958,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,63,407,0,1,2,1,0,0
1566,2,63972,0,1,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,51,1269,0,1,2,1,0,1
1567,1,75315,0,1,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,61,841,1,1,3,1,0,0
1568,2,55517,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,65,633,1,2,4,1,0,0
1569,2,75283,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,58,1019,1,3,5,1,0,0
1570,2,82800,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,69,1315,0,0,1,0,3,2
1571,1,38998,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,61,54,1,2,4,1,1,0
1572,2,90638,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1,24,2525,0,0,1,0,3,1
1573,2,27161,1,0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,29,52,1,1,3,1,2,0
1574,1,42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,38,436,1,1,3,1,2,0
1575,2,38201,0,1,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0,55,268,1,1,3,1,1,0
1576,1,45203,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1,33,147,1,2,4,1,1,0
1577,2,81574,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,68,1798,1,0,2,0,3,2
1578,1,34935,0,0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,23,137,1,0,2,0,2,0
1579,2,60482,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,39,507,0,1,2,1,0,0
1580,1,34633,2,1,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,59,15,1,3,5,1,1,0
1581,2,78093,0,0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,68,1105,1,0,2,0,3,0
1582,1,82460,0,0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,65,974,0,0,1,0,3,0
1583,2,45903,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,49,66,1,1,3,1,1,0
1584,1,81361,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,28,778,0,0,1,0,3,0
1585,2,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,42,49,0,2,3,1,1,1
1586,2,40442,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,1,63,169,1,2,4,1,1,0
1587,1,61482,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,50,299,1,0,2,0,2,0
1588,1,34968,1,0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,35,221,1,1,3,1,2,0
1589,1,75794,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,28,1682,1,0,2,0,3,1
1590,2,31497,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,53,155,1,1,3,1,1,0
1591,1,74268,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,60,892,1,0,2,0,3,0
1592,0,13724,1,0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0,27,58,1,1,3,1,2,1
1593,2,45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,50,311,1,1,3,1,1,0
1594,2,52569,0,1,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,48,95,0,1,2,1,1,0
1595,2,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1,42,424,0,1,2,1,1,0
1596,2,17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,55,47,1,2,4,1,1,0
1597,1,36108,1,0,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,31,339,0,1,2,1,2,1
1598,1,76445,1,0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0,44,1410,1,1,3,1,0,0
1599,2,36663,1,0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,40,35,1,1,3,1,2,0
1600,2,53843,0,1,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,50,562,1,1,3,1,0,0
1601,2,90226,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,59,2352,1,0,2,0,3,1
1602,2,70638,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,60,1334,0,0,1,0,3,1
1603,1,44512,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,55,32,1,2,4,1,1,0
1604,1,27116,1,1,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,54,41,1,2,4,1,1,0
1605,2,54072,1,1,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,52,39,1,2,4,1,1,0
1606,1,71855,0,1,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,38,1141,1,1,3,1,0,0
1607,0,51250,1,0,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,25,710,0,1,2,1,2,1
1608,2,60432,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,42,401,1,1,3,1,0,0
1609,2,65526,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,51,506,1,1,3,1,0,0
1610,1,68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,27,1538,0,0,1,0,3,0
1611,0,12393,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,37,57,1,0,2,0,2,0
1612,1,64509,0,0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1,25,1722,0,0,1,0,3,1
1613,1,33955,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,40,270,0,1,2,1,2,0
1614,1,31353,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,1,38,31,1,2,4,1,1,0
1615,1,55434,1,0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,31,882,1,1,3,1,0,0
1616,1,28359,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,32,16,1,1,3,1,2,0
1617,1,57100,1,0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,28,311,0,1,2,1,2,0
1618,1,69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,50,227,1,1,3,1,1,0
1619,2,52973,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,59,1152,1,1,3,1,0,0
1620,2,51717,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,50,122,1,1,3,1,1,1
1621,1,18793,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,44,77,1,1,3,1,2,0
1622,0,66664,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,33,1289,1,0,2,0,3,0
1623,1,50664,1,1,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,56,561,0,2,3,1,0,0
1624,1,54414,1,1,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,52,211,1,2,4,1,0,0
1625,2,54549,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,63,233,1,1,3,1,1,0
1626,2,47111,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,44,1092,0,1,2,1,0,0
1627,2,41003,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,52,601,0,0,1,0,3,0
1628,1,19444,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1,33,54,1,1,3,1,2,0
1629,0,36301,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,39,78,1,1,3,1,2,0
1630,2,73059,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,68,1095,1,1,3,1,0,0
1631,2,42731,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,46,244,1,1,3,1,1,0
1632,2,52854,1,1,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,56,116,1,2,4,1,1,0
1633,1,22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,37,15,1,1,3,1,2,0
1634,2,46681,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,67,425,1,2,4,1,0,0
1635,2,59821,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,60,734,1,1,3,1,0,0
1636,1,50002,0,1,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,61,638,0,1,2,1,0,0
1637,1,69755,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,70,894,1,0,2,0,3,0
1638,1,44078,1,1,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,46,41,1,2,4,1,1,0
1639,2,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,39,31,1,1,3,1,2,0
1640,2,35924,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,46,34,1,2,4,1,1,0
1641,2,64140,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,51,1750,0,2,3,1,0,3
1642,1,56386,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,34,612,1,2,4,1,0,0
1643,0,24594,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,36,29,1,1,3,1,2,0
1644,0,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,34,823,1,1,3,1,0,0
1645,2,39228,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,55,20,0,0,1,0,2,0
1646,2,58494,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,41,396,1,1,3,1,1,0
1647,1,58684,0,0,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,34,813,0,0,1,0,3,1
1648,1,57136,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,48,1179,0,0,1,0,3,0
1649,2,56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,65,138,0,2,3,1,1,0
1650,1,22448,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,33,55,1,1,3,1,2,0
1651,1,82014,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,54,1511,0,0,1,0,3,0
1652,1,34213,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,52,117,0,2,3,1,1,0
1653,1,157146,0,0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,38,1730,1,0,2,0,3,0
1654,2,25358,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,68,32,0,1,2,1,1,0
1655,2,35544,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,37,67,0,1,2,1,2,0
1656,2,36634,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,61,335,1,1,3,1,1,0
1657,2,62670,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,61,825,1,1,3,1,0,0
1658,0,50334,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,43,694,1,1,3,1,0,0
1659,1,72066,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,34,1792,0,0,1,0,3,2
1660,2,50729,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,57,496,0,2,3,1,0,0
1661,1,34916,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,47,231,1,2,4,1,1,0
1662,1,64892,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,39,902,0,1,2,1,0,0
1663,1,43602,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,49,68,0,2,3,1,1,0
1664,2,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,26,71,0,0,1,0,2,0
1665,0,41473,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,30,76,0,1,2,1,2,0
1666,2,63246,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,48,772,1,2,4,1,0,0
1667,2,36732,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,56,47,1,2,4,1,1,0
1668,2,69084,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,45,1586,1,1,3,1,0,0
1669,2,77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,48,1529,1,1,3,1,0,1
1670,2,37929,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,30,265,0,0,1,0,2,2
1671,1,86610,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,64,1603,1,0,2,0,3,0
1672,2,80141,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,29,2091,1,0,2,0,3,1
1673,0,72635,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,60,981,1,0,2,0,3,1
1674,1,69016,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,45,1533,1,1,3,1,0,0
1675,0,20193,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,24,82,1,0,2,0,2,0
1676,1,27573,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,40,244,1,1,3,1,2,0
1677,0,15862,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,36,36,0,1,2,1,2,0
1678,2,49544,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,39,404,1,1,3,1,1,0
1679,1,33228,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,35,71,1,1,3,1,2,0
1680,1,70440,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,37,1572,1,0,2,0,3,1
1681,1,38232,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,44,122,1,2,4,1,0,0
1682,2,22554,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,60,41,1,2,4,1,1,0
1683,2,23536,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,32,10,1,1,3,1,2,0
1684,1,49413,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,63,304,1,1,3,1,1,0
1685,1,42231,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,46,37,1,2,4,1,1,0
1686,2,78789,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,35,1754,0,0,1,0,3,0
1687,1,56534,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,47,815,1,1,3,1,0,2
1688,1,58350,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,44,1001,0,1,2,1,0,0
